;;;;;;;Klassifikation der Berufe 2010 – überarbeitete Fassung 2020;
;;;;;;;;
Umsteigeschlüssel von der Klassifikation der Berufe 2010 – überarbeitete Fassung 2020 (5-Steller) zur ISCO-08 (4-Steller);;;;;;;;
;;;;;;;;
"KldB 2010
(5-Steller)";Bezeichnungen der KldB2010 (5-Steller);Classification title (English);"ISCO-08
(4-Steller)";Bezeichnungen der ISCO-08 (4-Steller);Unit Group (English);"Umstieg eindeutig (1);
nicht eindeutig (0)";"Schwerpunkt (1) und 
Anzahl der Alternativen";
28343;Berufe in der Pelzbe- und -verarbeitung - komplexe Spezialistentätigkeiten;Occupations in fur treatment and processing-complex tasks;2163;Produkt- und Textildesigner;Product and garment designers;0;1;
28393;Aufsichtskräfte - Leder-, Pelzherstellung und -verarbeitung;Supervisors in leather- and fur-making and -processing;3122;Produktionsleiter bei der Herstellung von Waren;Manufacturing supervisors;1;1;
28394;Führungskräfte - Leder-, Pelzherstellung und -verarbeitung;Managers in leather- and fur-making and -processing;1321;Führungskräfte in der Produktion bei der Herstellung von Waren;Manufacturing managers;0;1;
28394;Führungskräfte - Leder-, Pelzherstellung und -verarbeitung;Managers in leather- and fur-making and -processing;2149;Ingenieure, anderweitig nicht genannt;Engineering professionals not elsewhere classified;0;2;
28394;Führungskräfte - Leder-, Pelzherstellung und -verarbeitung;Managers in leather- and fur-making and -processing;3122;Produktionsleiter bei der Herstellung von Waren;Manufacturing supervisors;0;3;
29102;Berufe in der Getränkeherstellung (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten;Occupations in beverage production (without specialisation)-skilled tasks;8160;Bediener von Maschinen zur Herstellung von Nahrungs- und Genussmitteln;Food and related products machine operators;1;1;
29103;Berufe in der Getränkeherstellung (ohne Spezialisierung) - komplexe Spezialistentätigkeiten;Occupations in beverage production (without specialisation)-complex tasks;3116;Chemiebetriebs- und Verfahrenstechniker;Chemical engineering technicians;1;1;
29104;Berufe in der Getränkeherstellung (ohne Spezialisierung) - hoch komplexe Tätigkeiten;Occupations in beverage production (without specialisation)-highly complex tasks;2145;Chemieingenieure;Chemical engineers;1;1;
29112;Brauer/innen und Mälzer/innen - fachlich ausgerichtete Tätigkeiten;Brewers and maltsters-skilled tasks;8160;Bediener von Maschinen zur Herstellung von Nahrungs- und Genussmitteln;Food and related products machine operators;1;1;
29113;Brauer/innen und Mälzer/innen - komplexe Spezialistentätigkeiten;Brewers and maltsters-complex tasks;3116;Chemiebetriebs- und Verfahrenstechniker;Chemical engineering technicians;1;1;
29114;Brauer/innen und Mälzer/innen - hoch komplexe Tätigkeiten;Brewers and maltsters-highly complex tasks;2145;Chemieingenieure;Chemical engineers;1;1;
29122;Weinküfer/innen - fachlich ausgerichtete Tätigkeiten;Coopers-skilled tasks;8160;Bediener von Maschinen zur Herstellung von Nahrungs- und Genussmitteln;Food and related products machine operators;1;1;
29123;Weinküfer/innen - komplexe Spezialistentätigkeiten;Coopers-complex tasks;3116;Chemiebetriebs- und Verfahrenstechniker;Chemical engineering technicians;1;1;
29132;Brenner/innen und Destillateure/Destillateurinnen - fachlich ausgerichtete Tätigkeiten;Distillers-skilled tasks;8160;Bediener von Maschinen zur Herstellung von Nahrungs- und Genussmitteln;Food and related products machine operators;1;1;
29133;Brenner/innen und Destillateure/Destillateurinnen - komplexe Spezialistentätigkeiten;Distillers-complex tasks;3116;Chemiebetriebs- und Verfahrenstechniker;Chemical engineering technicians;1;1;
29134;Brenner/innen und Destillateure/Destillateurinnen - hoch komplexe Tätigkeiten;Distillers-highly complex tasks;2145;Chemieingenieure;Chemical engineers;1;1;
29142;Berufe in der Fruchtsafttechnik - fachlich ausgerichtete Tätigkeiten;Occupations in fruit juice production-skilled tasks;8160;Bediener von Maschinen zur Herstellung von Nahrungs- und Genussmitteln;Food and related products machine operators;1;1;
29143;Berufe in der Fruchtsafttechnik - komplexe Spezialistentätigkeiten;Occupations in fruit juice production-complex tasks;3116;Chemiebetriebs- und Verfahrenstechniker;Chemical engineering technicians;1;1;
29152;Nahrungsmittel- und Getränkekoster/innen - fachlich ausgerichtete Tätigkeiten;Tasters of foodstuffs and beverages-skilled tasks;7515;Nahrungsmittel- und Getränkekoster und -klassierer;Food and beverage tasters and graders;1;1;
29193;Aufsichtskräfte - Getränkeherstellung;Supervisors in beverages production;3122;Produktionsleiter bei der Herstellung von Waren;Manufacturing supervisors;1;1;
29194;Führungskräfte - Getränkeherstellung;Managers in beverages production;1321;Führungskräfte in der Produktion bei der Herstellung von Waren;Manufacturing managers;1;1;
29201;Berufe in der Lebensmittelherstellung (ohne Spezialisierung) - Helfer-/Anlerntätigkeiten;Occupations in the production of foodstuffs (without specialisation)-unskilled/semiskilled tasks;8160;Bediener von Maschinen zur Herstellung von Nahrungs- und Genussmitteln;Food and related products machine operators;0;1;
29201;Berufe in der Lebensmittelherstellung (ohne Spezialisierung) - Helfer-/Anlerntätigkeiten;Occupations in the production of foodstuffs (without specialisation)-unskilled/semiskilled tasks;8183;Bediener von Verpackungs-, Abfüll- und Etikettiermaschinen;Packing, bottling and labelling machine operators;0;3;
29201;Berufe in der Lebensmittelherstellung (ohne Spezialisierung) - Helfer-/Anlerntätigkeiten;Occupations in the production of foodstuffs (without specialisation)-unskilled/semiskilled tasks;7511;Fleischer, Fischhändler und -verarbeiter und verwandte Berufe;Butchers, fishmongers and related food preparers;0;2;
29201;Berufe in der Lebensmittelherstellung (ohne Spezialisierung) - Helfer-/Anlerntätigkeiten;Occupations in the production of foodstuffs (without specialisation)-unskilled/semiskilled tasks;9412;Küchenhilfen;Kitchen helpers;0;4;
29202;Berufe in der Lebensmittelherstellung (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten;Occupations in the production of foodstuffs (without specialisation)-skilled tasks;8160;Bediener von Maschinen zur Herstellung von Nahrungs- und Genussmitteln;Food and related products machine operators;1;1;
29203;Berufe in der Lebensmittelherstellung (ohne Spezialisierung) - komplexe Spezialistentätigkeiten;Occupations in the production of foodstuffs (without specialisation)-complex tasks;3116;Chemiebetriebs- und Verfahrenstechniker;Chemical engineering technicians;1;1;
29204;Berufe in der Lebensmittelherstellung (ohne Spezialisierung) - hoch komplexe Tätigkeiten;Occupations in the production of foodstuffs (without specialisation)-highly complex tasks;2145;Chemieingenieure;Chemical engineers;1;1;
29212;Berufe in der Mühlenprodukt- und Futtermittelherstellung - fachlich ausgerichtete Tätigkeiten;Occupations in the production of milling products and animal feeds-skilled tasks;8160;Bediener von Maschinen zur Herstellung von Nahrungs- und Genussmitteln;Food and related products machine operators;1;1;
29213;Berufe in der Mühlenprodukt- und Futtermittelherstellung - komplexe Spezialistentätigkeiten;Occupations in the production of milling products and animal feeds-complex tasks;3116;Chemiebetriebs- und Verfahrenstechniker;Chemical engineering technicians;1;1;
29222;Berufe in der Back- und Konditoreiwarenherstellung - fachlich ausgerichtete Tätigkeiten;Occupations in the production of baked goods and pastries-skilled tasks;7512;Bäcker, Konditoren und Konfektmacher;Bakers, pastry-cooks and confectionery makers;0;1;
29222;Berufe in der Back- und Konditoreiwarenherstellung - fachlich ausgerichtete Tätigkeiten;Occupations in the production of baked goods and pastries-skilled tasks;8160;Bediener von Maschinen zur Herstellung von Nahrungs- und Genussmitteln;Food and related products machine operators;0;2;
29223;Berufe in der Back- und Konditoreiwarenherstellung - komplexe Spezialistentätigkeiten;Occupations in the production of baked goods and pastries-complex tasks;3116;Chemiebetriebs- und Verfahrenstechniker;Chemical engineering technicians;1;1;
29232;Berufe in der Fleischverarbeitung - fachlich ausgerichtete Tätigkeiten;Occupations in meat processing-skilled tasks;7511;Fleischer, Fischhändler und -verarbeiter und verwandte Berufe;Butchers, fishmongers and related food preparers;1;1;
29233;Berufe in der Fleischverarbeitung - komplexe Spezialistentätigkeiten;Occupations in meat processing-complex tasks;3116;Chemiebetriebs- und Verfahrenstechniker;Chemical engineering technicians;1;1;
29242;Berufe in der Fischverarbeitung - fachlich ausgerichtete Tätigkeiten;Occupations in fish processing-skilled tasks;8160;Bediener von Maschinen zur Herstellung von Nahrungs- und Genussmitteln;Food and related products machine operators;0;2;
29242;Berufe in der Fischverarbeitung - fachlich ausgerichtete Tätigkeiten;Occupations in fish processing-skilled tasks;7511;Fleischer, Fischhändler und -verarbeiter und verwandte Berufe;Butchers, fishmongers and related food preparers;0;1;
29243;Berufe in der Fischverarbeitung - komplexe Spezialistentätigkeiten;Occupations in fish processing-complex tasks;3116;Chemiebetriebs- und Verfahrenstechniker;Chemical engineering technicians;1;1;
29252;Berufe in der Milchproduktherstellung - fachlich ausgerichtete Tätigkeiten;Occupations in the production of dairy goods-skilled tasks;7513;Molkerei- und Käsereifachkräfte;Dairy products makers;1;1;
29253;Berufe in der Milchproduktherstellung - komplexe Spezialistentätigkeiten;Occupations in the production of dairy goods-complex tasks;3116;Chemiebetriebs- und Verfahrenstechniker;Chemical engineering technicians;1;1;
29262;Berufe in der Süßwarenherstellung - fachlich ausgerichtete Tätigkeiten;Occupations in confectionery production-skilled tasks;8160;Bediener von Maschinen zur Herstellung von Nahrungs- und Genussmitteln;Food and related products machine operators;1;1;
29263;Berufe in der Süßwarenherstellung - komplexe Spezialistentätigkeiten;Occupations in confectionery production-complex tasks;3116;Chemiebetriebs- und Verfahrenstechniker;Chemical engineering technicians;1;1;
29272;Berufe in der Tabakwarenherstellung - fachlich ausgerichtete Tätigkeiten;Occupations in the manufacturing of tobacco products-skilled tasks;8160;Bediener von Maschinen zur Herstellung von Nahrungs- und Genussmitteln;Food and related products machine operators;0;1;
29272;Berufe in der Tabakwarenherstellung - fachlich ausgerichtete Tätigkeiten;Occupations in the manufacturing of tobacco products-skilled tasks;7516;Tabakaufbereiter und Tabakwarenmacher;Tobacco preparers and tobacco products makers;0;2;
29273;Berufe in der Tabakwarenherstellung - komplexe Spezialistentätigkeiten;Occupations in the manufacturing of tobacco products-complex tasks;3116;Chemiebetriebs- und Verfahrenstechniker;Chemical engineering technicians;1;1;
29282;Berufe in der Lebensmittelherstellung (sonstige spezifische Tätigkeitsangabe) - fachlich ausgerichtete Tätigkeiten;Occupations in the production of foodstuffs (with specialisation, not elsewhere classified)-skilled tasks;8160;Bediener von Maschinen zur Herstellung von Nahrungs- und Genussmitteln;Food and related products machine operators;0;1;
29282;Berufe in der Lebensmittelherstellung (sonstige spezifische Tätigkeitsangabe) - fachlich ausgerichtete Tätigkeiten;Occupations in the production of foodstuffs (with specialisation, not elsewhere classified)-skilled tasks;7514;Obst- und Gemüsekonservierer und verwandte Berufe;Fruit, vegetable and related preservers;0;2;
29283;Berufe in der Lebensmittelherstellung (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten;Occupations in the production of foodstuffs (with specialisation, not elsewhere classified)-complex tasks;3116;Chemiebetriebs- und Verfahrenstechniker;Chemical engineering technicians;1;1;
29284;Berufe in der Lebensmittelherstellung (sonstige spezifische Tätigkeitsangabe) - hoch komplexe Tätigkeiten;Occupations in the production of foodstuffs (with specialisation, not elsewhere classified)-highly complex tasks;2145;Chemieingenieure;Chemical engineers;1;1;
29293;Aufsichtskräfte - Lebensmittel- und Genussmittelherstellung;Supervisors in the production of foodstuffs, confectionery and tobacco products;3122;Produktionsleiter bei der Herstellung von Waren;Manufacturing supervisors;1;1;
29294;Führungskräfte - Lebensmittel- und Genussmittelherstellung;Managers in the production of foodstuffs, confectionery and tobacco products;1321;Führungskräfte in der Produktion bei der Herstellung von Waren;Manufacturing managers;1;1;
29301;Köche/Köchinnen (ohne Spezialisierung) - Helfer-/Anlerntätigkeiten;Cooks (without specialisation)-unskilled/semiskilled tasks;9412;Küchenhilfen;Kitchen helpers;1;1;
29302;Köche/Köchinnen (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten;Cooks (without specialisation)-skilled tasks;5120;Köche;Cooks;1;1;
29312;Vor-, Kalt- und Süßspeisenköche/-köchinnen - fachlich ausgerichtete Tätigkeiten;Hors d'œuvrier, pantry or pastry cooks-skilled tasks;5120;Köche;Cooks;1;1;
29322;Grill-, Braten- und Fischköche/-köchinnen - fachlich ausgerichtete Tätigkeiten;Roast, grill or fish cooks-skilled tasks;5120;Köche;Cooks;1;1;
29382;Köche/Köchinnen (sonstige spezifische Tätigkeitsangabe) - fachlich ausgerichtete Tätigkeiten;Cooks (with specialisation, not elsewhere classified)-skilled tasks;5120;Köche;Cooks;1;1;
